date,type,kg,kr,avg price,max price,min price
20221214,Hysa 4 MSC,158,780.70,4.94,6.10,3.00
20221214,Hysa MSC,135,810.00,6.00,6.00,6.00
20221214,Hvítingur,3455,17560.00,5.08,6.50,5.00
20221214,Upsi MSC,3115,49622.50,15.93,16.00,12.90
20221214,Brosma 2 MSC,10,90.00,9.00,9.00,9.00
20221214,Brosma 3 MSC,11,66.00,6.00,6.00,6.00
20221214,Brosma 4 MSC,13,52.00,4.00,4.00,4.00
20221214,Brosma MSC,486,2940.20,6.05,8.70,4.10
20221214,Longa 2 MSC,28,417.20,14.90,14.90,14.90
20221214,Longa 3 MSC,38,456.00,12.00,12.00,12.00
20221214,Longa 4 MSC,32,256.00,8.00,8.00,8.00
20221214,Longa MSC,2495,39920.00,16.00,16.00,16.00
20221214,Longa,30,180.00,6.00,6.00,6.00
20221214,Svartkalvi 1,1020,35705.00,35.00,37.70,33.00
20221214,Svartkalvi 2,2040,71410.00,35.00,37.70,33.00
20221214,Svartkalvi 3,5100,178525.00,35.00,37.70,33.00
20221214,Svartkalvi 4,2040,71410.00,35.00,37.70,33.00
20221214,Svartkalvi (sek.),1980,23760.00,12.00,12.00,12.00
20221214,Blalonga,2405,12240.50,5.09,8.10,4.00
20221214,Kongafiskur,80,968.00,12.10,12.10,12.10
20221214,Havtaska,732,25434.00,34.75,34.80,34.50
20221214,Havtaska 1,1063,37697.60,35.48,36.00,35.00
20221214,Havtaska 2,3313,117701.60,35.53,36.00,35.00
20221214,Havtaska 3,2213,77779.20,35.15,36.00,35.00
20221214,Havtaska 4,598,20960.80,35.05,35.20,35.00
20221214,Havtaska 5,65,2260.80,35.05,35.20,35.00
20221214,Havtaska (sek.),240,3840.00,16.00,16.00,16.00
20221214,Steinbítur,1,7.80,7.80,7.80,7.80
20221214,Kalvi 3,8,700.00,87.50,87.50,87.50
20221214,Reydsproka,50,995.00,19.90,19.90,19.90
20221214,Lyrur,4,60.00,15.00,15.00,15.00
20221214,Lysingur,3,16.50,5.50,5.50,5.50
20221214,Skota,5,27.00,5.40,5.40,5.40
20221214,Skoturavar,280,3080.00,11.00,11.00,11.00
20221214,Skrubba,164,902.00,5.50,5.50,5.50
20221214,Lalla,180,1008.00,5.60,5.60,5.60
20221208,Toskur 1,608,20257.36,33.31,38.80,29.90
20221208,Toskur 2,1226,37805.96,30.83,36.00,28.90
20221208,Toskur 3,1398,38047.80,27.22,28.90,25.90
20221208,Toskur 4,1592,37618.08,23.64,24.00,21.90
20221208,Toskur 5,656,11882.40,18.11,19.50,12.90
20221208,Hysa 1 MSC,172,3609.60,20.99,21.30,20.70
20221208,Hysa 2 MSC,3028,61444.40,20.29,20.30,20.20
20221208,Hysa 3 MSC,5746,110085.80,19.16,19.30,17.90
20221208,Hysa 4 MSC,234,1477.20,6.31,7.30,4.00
20221208,Hysa MSC,4480,36880.00,8.23,10.00,6.00
20221208,Hvítingur,50,425.00,8.50,8.50,8.50
20221208,Upsi MSC,25,250.00,10.00,10.00,10.00
20221208,Brosma MSC,350,2820.00,8.06,12.00,5.10
20221208,Longa 1 MSC,924,16632.00,18.00,18.00,18.00
20221208,Longa 2 MSC,6636,119448.00,18.00,18.00,18.00
20221208,Longa 3 MSC,756,12096.00,16.00,16.00,16.00
20221208,Longa 4 MSC,84,1176.00,14.00,14.00,14.00
20221208,Longa MSC,100,1800.00,18.00,18.00,18.00
20221208,Blalonga,140,1890.00,13.50,13.50,13.50
20221208,Kongafiskur,1960,22344.00,11.40,11.40,11.40
20221208,Havtaska,2920,87202.00,29.86,32.00,29.70
20221208,Reydsproka,25,567.50,22.70,22.70,22.70
20221208,Lyrur,25,517.50,20.70,20.70,20.70
20221208,Skrubba,60,330.00,5.50,5.50,5.50
20221206,Toskur 1,1.097,40382.40,36.81,38.30,32.90
20221206,Toskur 2,590,20607.80,34.93,37.30,31.90
20221206,Toskur 3,3345,99774.60,29.83,33.30,24.00
20221206,Toskur 4,7686,188512.60,24.53,27.30,21.90
20221206,Toskur 5,2221,38379.80,17.28,19.50,15.10
20221206,Hysa 1 MSC,571,11414.80,19.99,22.20,16.00
20221206,Hysa 2 MSC,10347,197906.40,19.13,20.20,17.00
20221206,Hysa 3 MSC,15903,256440.30,16.13,18.20,10.90
20221206,Hysa 4 MSC,487,1362.90,2.80,4.50,1.00
20221206,Hvítingur,42,277.20,6.60,6.60,6.60
20221206,Upsi 1 MSC,900,14940.00,16.60,16.60,16.60
20221206,Upsi 2 MSC,500,8300.00,16.60,16.60,16.60
20221206,Upsi 3 MSC,150,2280.00,15.20,15.20,15.20
20221206,Upsi 4 MSC,10,140.00,14.00,14.00,14.00
20221206,Upsi 5 MSC,3,12.00,4.00,4.00,4.00
20221206,Upsi MSC,7,24.50,3.50,3.50,3.50
20221206,Brosma 4 MSC,2,8.80,4.40,4.40,4.40
20221206,Brosma MSC,146,868.00,5.95,6.00,4.00
20221206,Longa 1 MSC,512,10684.00,20.87,21.00,17.00
20221206,Longa 2 MSC,660,13800.00,20.91,21.00,17.00
20221206,Longa 3 MSC,217,4074.00,18.77,19.00,12.00
20221206,Longa 4 MSC,134,2152.00,16.06,17.00,8.00
20221206,Longa 5 MSC,38,160.00,4.21,5.00,4.00
20221206,Longa MSC,26,208.00,8.00,8.00,8.00
20221206,Kongafiskur,1,10.00,10.00,10.00,10.00
20221206,Havtaska,180,6760.00,37.56,38.00,30.00
20221206,Steinbítur,5,34.50,6.90,6.90,6.90
20221206,Reydsproka,5,59.50,11.90,11.90,11.90
20221206,Lyrur,119,2618.00,22.00,22.00,22.00
20221206,Skrubba,52,286.00,5.50,5.50,5.50
20221202,Toskur 1,659,24568.10,37.28,38.00,36.90
20221202,Toskur 2,398,14648.00,36.80,37.00,34.00
20221202,Toskur 3,2557,68459.60,26.77,30.00,24.30
20221202,Toskur 4,5077,122563.40,24.14,26.00,23.40
20221202,Toskur 5,1099,22317.70,20.31,20.50,19.70
20221202,Hysa 1 MSC,907,22322.94,24.62,24.90,22.70
20221202,Hysa 2 MSC,12801,289373.88,22.61,23.30,21.70
20221202,Hysa 3 MSC,16884,344745.59,20.42,21.40,18.90
20221202,Hysa 4 MSC,568,3345.08,5.89,9.40,3.00
20221202,Hvítingur,103,813.70,7.90,7.90,7.90
20221202,Upsi MSC,31,251.10,8.10,8.10,8.10
20221202,Brosma 1 MSC,15,163.50,10.90,10.90,10.90
20221202,Brosma 2 MSC,20,218.00,10.90,10.90,10.90
20221202,Brosma 3 MSC,26,254.80,9.80,9.80,9.80
20221202,Brosma 4 MSC,10,50.00,5.00,5.00,5.00
20221202,Brosma MSC,26,213.20,8.20,8.20,8.20
20221202,Longa 1 MSC,167,3323.30,19.90,19.90,19.90
20221202,Longa 2 MSC,150,2985.00,19.90,19.90,19.90
20221202,Longa 3 MSC,20,294.00,14.70,14.70,14.70
20221202,Longa 4 MSC,16,129.60,8.10,8.10,8.10
20221202,Longa MSC,30,330.00,11.00,11.00,11.00
20221202,Havtaska,56,2150.10,38.39,39.60,35.10
20221202,Reydsproka,5,82.50,16.50,16.50,16.50
20221202,Skrubba,106,583.00,5.50,5.50,5.50
20221202,Annar rafiskur,15,213.00,14.20,14.20,14.20
20221201,Toskur 1,1133,33540.60,29.60,37.20,27.00
20221201,Toskur 2,1211,34068.00,28.13,34.80,26.00
20221201,Toskur 3,1230,32378.70,26.32,27.40,23.00
20221201,Toskur 4,3498,81208.10,23.21,24.00,19.00
20221201,Toskur 5,1040,19942.90,19.17,20.10,10.00
20221201,Hysa 1 MSC,414,10038.20,24.25,25.60,23.40
20221201,Hysa 2 MSC,4907,119714.10,24.40,24.60,19.40
20221201,Hysa 3 MSC,12299,277054.01,22.53,23.60,18.10
20221201,Hysa 4 MSC,282,1873.80,6.64,11.60,4.40
20221201,Hvítingur,407,3311.10,8.14,9.70,8.10
20221201,Upsi 1 MSC,800,12640.00,15.80,15.80,15.80
20221201,Upsi 2 MSC,600,9060.00,15.10,15.10,15.10
20221201,Upsi 3 MSC,300,3900.00,13.00,13.00,13.00
20221201,Upsi 4 MSC,100,1200.00,12.00,12.00,12.00
20221201,Upsi MSC,1,8.00,8.00,8.00,8.00
20221201,Brosma 2 MSC,20,172.00,8.60,8.60,8.60
20221201,Brosma 3 MSC,20,120.00,6.00,6.00,6.00
20221201,Brosma 4 MSC,10,50.00,5.00,5.00,5.00
20221201,Brosma MSC,210,1050.00,5.00,5.00,5.00
20221201,Longa 1 MSC,1142,22672.00,19.85,20.20,19.00
20221201,Longa 2 MSC,4016,79688.00,19.84,20.20,18.00
20221201,Longa 3 MSC,182,3192.00,17.54,18.20,15.00
20221201,Longa 4 MSC,124,1872.00,15.10,16.20,10.00
20221201,Longa 5 MSC,1,6.00,6.00,6.00,6.00
20221201,Longa MSC,11,88.00,8.00,8.00,8.00
20221201,Havtaska,1323,51053.20,38.59,38.60,38.40
20221201,Skota,15,102.00,6.80,6.80,6.80
20221201,Skrubba,51,285.60,5.60,5.60,5.60
20221201,Annar rafiskur,10,95.00,9.50,9.50,9.50
20221130,Toskur 1,1123,41140.10,36.63,37.50,34.10
20221130,Toskur 2,1114,38458.20,34.52,34.80,33.80
20221130,Toskur 3,5306,142220.39,26.80,28.60,25.00
20221130,Toskur 4,15973,367301.00,23.00,23.30,22.00
20221130,Toskur 5,4976,94744.10,19.04,19.60,17.00
20221130,Toskur 2.5 - 5.0 kg fryst,8795,369390.00,42.00,42.00,42.00
20221130,Hysa 1 MSC,2115,49805.10,23.55,24.20,23.20
20221130,Hysa 2 MSC,20412,444217.41,21.76,22.60,20.10
20221130,Hysa 3 MSC,35542,678262.59,19.08,19.70,18.40
20221130,Hysa 4 MSC,1402,5575.60,3.98,4.60,3.00
20221130,Hysa MSC,835,8171.50,9.79,14.90,8.80
20221130,Hysa 0.8 - 1.5 kg fryst MSC,17649,582400.50,33.00,33.00,33.00
20221130,Hysa 0 - 0.5 kg fryst MSC,2635,36883.00,14.00,14.00,14.00
20221130,Hvítingur,407,4029.30,9.90,9.90,9.90
20221130,Hvítingur fryst,2290,13737.00,6.00,6.00,6.00
20221130,Upsi 4 MSC,5,40.00,8.00,8.00,8.00
20221130,Upsi MSC,29,217.50,7.50,7.50,7.50
20221130,Brosma 1 MSC,25,200.00,8.00,8.00,8.00
20221130,Brosma 2 MSC,35,280.00,8.00,8.00,8.00
20221130,Brosma 3 MSC,55,330.00,6.00,6.00,6.00
20221130,Brosma 4 MSC,45,180.00,4.00,4.00,4.00
20221130,Brosma MSC,139,708.90,5.10,5.10,5.10
20221130,Brosma 0 - 1 kg fryst MSC,5547,88752.00,16.00,16.00,16.00
20221130,Longa 1 MSC,77,1247.40,16.20,16.20,16.20
20221130,Longa 2 MSC,134,1876.00,14.00,14.00,14.00
20221130,Longa 3 MSC,79,948.00,12.00,12.00,12.00
20221130,Longa 4 MSC,62,496.00,8.00,8.00,8.00
20221130,Longa 5 MSC,7,42.00,6.00,6.00,6.00
20221130,Longa MSC,89,801.00,9.00,9.00,9.00
20221130,Longa 2 - 4 kg fryst MSC,18376,477776.00,26.00,26.00,26.00
20221130,Svartkalvi,50,1500.00,30.00,30.00,30.00
20221130,Blalonga,5700,116280.00,20.40,20.40,20.40
20221130,Kongafiskur,29379,565142.60,19.24,21.00,4.40
20221130,Havtaska,1547,54654.40,35.33,35.40,34.60
20221130,Havtaskuhalar fryst,614,40981.80,66.80,66.80,66.80
20221130,Steinbítur,5,35.00,7.00,7.00,7.00
20221130,Liri,25,352.50,14.10,14.10,14.10
20221130,Kalvi 1,350,16735.00,47.81,48.50,47.00
20221130,Kalvi 2,67,5673.00,84.67,99.00,67.00
20221130,Reydsproka,10,131.00,13.10,13.10,13.10
20221130,Lyrur,48,979.20,20.40,20.40,20.40
20221130,Skota,150,615.00,4.10,4.10,4.10
20221130,Skoturavar,3,30.00,10.00,10.00,10.00
20221130,Skrubba,157,879.20,5.60,5.60,5.60
20221128,Toskur 1,377,13809.25,36.59,38.30,34.90
20221128,Toskur 2,1499,53373.68,35.61,37.30,32.70
20221128,Toskur 3,2862,84753.01,29.61,31.30,27.40
20221128,Toskur 4,4195,107800.05,25.69,27.30,23.90
20221128,Toskur 5,1009,20773.83,20.60,22.30,18.90
20221128,Toskur,30,453.00,15.10,15.10,15.10
20221128,Toskur 2.5 - 5.0 kg fryst,2000,88000.00,44.00,44.00,44.00
20221128,Toskur 1.0 - 2.5 kg fryst,3000,114000.00,38.00,38.00,38.00
20221128,Toskur 0.5 - 1.0 kg fryst,1000,28000.00,28.00,28.00,28.00
20221128,Hysa 1 MSC,221,4808.59,21.77,25.90,19.60
20221128,Hysa 2 MSC,3349,72120.61,21.54,23.60,18.60
20221128,Hysa 3 MSC,5973,114835.20,19.22,21.00,17.60
20221128,Hysa 4 MSC,191,1219.15,6.39,8.30,4.40
20221128,Hysa MSC,2332,35308.40,15.14,19.70,14.90
20221128,Hysa 1.5 kg + fryst MSC,19000,646000.00,34.00,34.00,34.00
20221128,Hysa 0.8 - 1.5 kg fryst MSC,19000,627000.00,33.00,33.00,33.00
20221128,Hysa 0.5 - 0.8 kg fryst MSC,5000,117500.00,23.50,23.50,23.50
20221128,Hvítingur,2218,18187.40,8.20,9.30,5.00
20221128,Hvítingur fryst,1314,7884.00,6.00,6.00,6.00
20221128,Upsi MSC,5470,77227.00,14.12,15.00,11.90
20221128,Upsi fryst MSC,551,8176.80,14.84,15.30,11.40
20221128,Brosma 2 MSC,21,126.00,6.00,6.00,6.00
20221128,Brosma MSC,130,585.00,4.50,4.50,4.50
20221128,Brosma 2 kg + fryst MSC,1000,21000.00,21.00,21.00,21.00
20221128,Brosma 1 - 2 kg fryst MSC,2000,37000.00,18.50,18.50,18.50
20221128,Brosma 0 - 1 kg fryst MSC,1000,15000.00,15.00,15.00,15.00
20221128,Longa MSC,3919,74852.90,19.10,19.10,19.10
20221128,Longa,60,300.00,5.00,5.00,5.00
20221128,Longa 4 kg + fryst MSC,8000,209600.00,26.20,26.30,26.10
20221128,Longa 2 - 4 kg fryst MSC,6000,156600.00,26.10,26.20,26.00
20221128,Longa 0 - 2 kg fryst MSC,1000,24500.00,24.50,24.50,24.50
20221128,Blalonga,30,180.00,6.00,6.00,6.00
20221128,Kongafiskur,145,1609.50,11.10,11.10,11.10
20221128,Havtaska,567,21874.20,38.58,38.60,32.60
20221128,Havtaska 1,1362,54273.23,39.84,42.90,37.10
20221128,Havtaska 2,5029,199794.91,39.73,42.90,37.10
20221128,Havtaska 3,5643,214070.25,37.94,42.90,37.10
20221128,Havtaska 4,2507,94450.68,37.68,38.10,37.10
20221128,Havtaska 5,104,3935.45,37.68,38.10,37.10
20221128,Havtaska (sek.),300,4800.00,16.00,16.00,16.00
20221128,Havtaskuhalar fryst,4990,328841.00,65.90,65.90,65.90
20221128,Reydsproka 1,444,13238.70,29.82,30.30,29.60
20221128,Reydsproka 2,740,22064.50,29.82,30.30,29.60
20221128,Reydsproka 3,296,8825.80,29.82,30.30,29.60
20221128,Reydsproka,3,52.80,17.60,17.60,17.60
20221128,Tunga,735,57362.50,78.04,80.00,75.25
20221128,Lyrur,145,3059.50,21.10,21.10,21.10
20221128,Lysingur,3,15.00,5.00,5.00,5.00
20221128,Skota,90,522.00,5.80,5.80,5.80
20221128,Skoturavar,350,4200.00,12.00,12.00,12.00
20221128,Skrubba,208,1144.00,5.50,5.50,5.50
20221128,Lalla,220,1100.00,5.00,5.00,5.00
20221128,Havtaskulivur,240,1200.00,5.00,5.00,5.00
20221124,Toskur 1,1199,43808.60,36.54,37.00,35.00
20221124,Toskur 2,298,10277.20,34.49,36.00,32.10
20221124,Toskur 3,3058,97071.00,31.74,32.60,30.40
20221124,Toskur 4,7259,177628.60,24.47,26.00,22.10
20221124,Toskur 5,1888,32704.00,17.32,23.00,13.40
20221124,Hysa 1 MSC,996,20541.10,20.62,21.80,17.00
20221124,Hysa 2 MSC,10728,212227.70,19.78,20.80,16.00
20221124,Hysa 3 MSC,22755,429704.11,18.88,19.80,13.90
20221124,Hysa 4 MSC,704,4816.20,6.85,7.80,3.00
20221124,Hvítingur,10,70.00,7.00,7.00,7.00
20221124,Upsi MSC,2,13.80,6.90,6.90,6.90
20221124,Brosma MSC,20,122.00,6.10,6.10,6.10
20221124,Longa 1 MSC,112,2232.00,20.00,20.00,20.00
20221124,Longa 2 MSC,191,3816.00,20.00,20.00,20.00
20221124,Longa 3 MSC,36,648.00,18.00,18.00,18.00
20221124,Longa 4 MSC,22,345.60,16.00,16.00,16.00
20221124,Longa MSC,20,260.00,13.00,13.00,13.00
20221124,Svartkalvi 1,1122,40555.00,36.15,37.80,35.00
20221124,Svartkalvi 2,2244,81110.00,36.15,37.80,35.00
20221124,Svartkalvi 3,5610,202775.00,36.15,37.80,35.00
20221124,Svartkalvi 4,2244,81110.00,36.15,37.80,35.00
20221124,Svartkalvi (sek.),2400,38400.00,16.00,16.00,16.00
