date,type,kg,kr,avg price,max price,min price
20260311,Upsi 3 MSC,563,10256.25,18.23,18.30,18.10
20260311,Upsi 4 MSC,225,3652.50,16.23,16.30,16.10
20260311,Upsi 5 MSC,113,1488.75,13.23,13.30,13.10
20260311,Upsi MSC,6264,121226.40,19.35,23.50,16.70
20260311,Upsi,20,160.00,8.00,8.00,8.00
20260311,Brosma 2 MSC,20,240.00,12.00,12.00,12.00
20260311,Brosma 3 MSC,40,276.00,6.90,6.90,6.90
20260311,Brosma 4 MSC,15,75.00,5.00,5.00,5.00
20260311,Brosma MSC,391,3722.10,9.52,11.10,7.00
20260311,Brosma,10,50.00,5.00,5.00,5.00
20260311,Longa 1,810,24234.00,29.92,31.50,29.40
20260311,Longa 2,470,14133.00,30.07,31.50,29.40
20260311,Longa 3,160,2592.00,16.20,16.20,16.20
20260311,Longa 4,50,705.00,14.10,14.10,14.10
20260311,Longa 5,50,210.00,4.20,4.20,4.20
20260311,Longa,4105,113334.50,27.61,29.30,10.00
20260311,Svartkalvi 1,585,31442.50,53.75,54.10,53.50
20260311,Svartkalvi 2,1755,94327.50,53.75,54.10,53.50
20260311,Svartkalvi 3,5850,314425.00,53.75,54.10,53.50
20260311,Svartkalvi 4,3510,188655.00,53.75,54.10,53.50
20260311,Svartkalvi,26400,1286460.00,48.73,52.00,46.00
20260311,Svartkalvi (sek),2100,43050.00,20.50,20.50,20.50
20260311,Blalonga,910,26390.00,29.00,29.00,29.00
20260311,Kongafiskur,11940,193813.00,16.23,21.20,9.70
20260311,Havtaska,4433,165561.41,37.35,41.70,35.90
20260311,Havtaska 1,77,3154.40,40.97,41.20,40.80
20260311,Havtaska 2,369,15112.80,40.96,41.20,40.80
20260311,Havtaska 3,460,18832.00,40.94,41.20,40.80
20260311,Havtaska 4,225,9180.40,40.89,41.20,40.80
20260311,Havtaska 5,20,800.40,41.05,41.20,40.80
20260311,Steinbitur,243,4254.00,17.51,19.00,8.00
20260311,Liri,80,800.00,10.00,10.00,10.00
20260311,Kalvi 3,35,2377.50,67.93,79.00,63.50
20260311,Kalvi 4,292,14644.00,50.15,55.00,43.00
20260311,Reydsproka 1,2258,64431.00,28.54,29.10,26.20
20260311,Reydsproka 2,4146,118320.80,28.54,29.10,26.20
20260311,Reydsproka 3,1122,32018.20,28.54,29.10,26.20
20260311,Reydsproka,285,5830.50,20.46,25.40,10.00
20260311,Tunga,785,49190.00,62.66,64.00,29.00
20260311,Hvasskvoysa,10,1950.00,195.00,195.00,195.00
20260311,Lyrur,105,4025.25,38.34,39.75,34.80
20260311,Skota,20,60.00,3.00,3.00,3.00
20260311,Skoturavar,70,1260.00,18.00,18.00,18.00
20260311,Skrubba,245,1937.00,7.91,10.00,7.70
20260311,Toskarogn,300,8825.00,29.42,30.25,28.75
20260311,Longurogn,30,390.00,13.00,13.00,13.00
20260311,Blandad rogn,1060,31332.50,29.56,29.75,29.50
20260311,Hysurogn MSC,20,565.00,28.25,28.25,28.25
20260310,Hysa 1 MSC,452,13603.60,30.10,30.30,24.90
20260310,Hysa 2 MSC,6586,186994.40,28.39,30.10,24.90
20260310,Hysa 3 MSC,4190,111545.50,26.62,27.00,24.30
20260310,Hysa 4 MSC,383,2489.50,6.50,6.50,6.50
20260310,Hysa MSC,116,1589.20,13.70,13.70,13.70
20260310,Toskur 1,1935,99573.50,51.46,51.80,51.10
20260310,Toskur 2,5416,265299.80,48.98,49.20,31.30
20260310,Toskur 3,10189,442009.80,43.38,43.70,31.30
20260310,Toskur 4,9026,364681.11,40.40,40.60,28.00
20260310,Toskur 5,1690,52386.60,31.00,31.90,27.00
20260310,Hvitingur,22,292.60,13.30,13.30,13.30
20260310,Upsi 1 MSC,30,687.00,22.90,22.90,22.90
20260310,Upsi 1-2 MSC,1028,23324.60,22.69,25.00,20.70
20260310,Upsi 3 MSC,2,23.40,11.70,11.70,11.70
20260310,Upsi 5 MSC,6,30.00,5.00,5.00,5.00
20260310,Upsi MSC,50,405.00,8.10,8.10,8.10
20260310,Upsi 3-4 MSC,306,5437.20,17.77,21.00,16.20
20260310,Brosma 1 MSC,10,120.00,12.00,12.00,12.00
20260310,Brosma 2 MSC,20,240.00,12.00,12.00,12.00
20260310,Brosma 3 MSC,20,202.00,10.10,10.10,10.10
20260310,Brosma 4 MSC,10,41.00,4.10,4.10,4.10
20260310,Brosma MSC,30,210.00,7.00,7.00,7.00
20260310,Longa 1,420,12936.00,30.80,30.80,30.80
20260310,Longa 2,20,616.00,30.80,30.80,30.80
20260310,Longa 1-2,20,616.00,30.80,30.80,30.80
20260310,Longa 3,30,600.00,20.00,20.00,20.00
20260310,Longa 4,20,220.00,11.00,11.00,11.00
20260310,Longa 5,20,100.00,5.00,5.00,5.00
20260310,Longa,32,262.40,8.20,8.20,8.20
20260310,Havtaska,28,1009.00,36.04,37.00,28.00
20260310,Steinbitur,10,189.00,18.90,18.90,18.90
20260310,Kalvi 2,12,996.00,83.00,83.00,83.00
20260310,Kalvi 3,18,1233.00,68.50,68.50,68.50
20260310,Kalvi 4,97,4801.50,49.50,49.50,49.50
20260310,Reydsproka,106,2486.20,23.45,25.00,17.20
20260310,Tunga,11,233.75,21.25,21.25,21.25
20260310,Lyrur,53,1799.50,33.95,35.00,16.50
20260310,Skrubba,10,55.00,5.50,5.50,5.50
20260310,Toskarogn,904,24668.00,27.29,29.80,20.00
20260310,Longurogn,2,24.00,12.00,12.00,12.00
20260310,Hysurogn MSC,40,868.00,21.70,21.70,21.70
20260309,Hysa 1 MSC,630,18313.00,29.07,29.90,20.90
20260309,Hysa 2 MSC,8360,233660.70,27.95,29.00,20.90
20260309,Hysa 3 MSC,10477,306895.20,29.29,30.00,22.00
20260309,Hysa 4 MSC,1330,10571.50,7.95,8.50,2.00
20260309,Hysa MSC,41,615.00,15.00,15.00,15.00
20260309,Toskur 1,2870,147859.50,51.52,51.90,50.00
20260309,Toskur 2,7626,378092.50,49.58,51.20,48.70
20260309,Toskur 3,15961,658991.40,41.29,41.30,41.00
20260309,Toskur 4,17181,697408.21,40.59,40.60,40.40
20260309,Toskur 5,3459,107155.90,30.98,31.90,29.70
20260309,Hvitingur,186,2902.70,15.61,15.70,15.00
20260309,Upsi 1 MSC,85,1581.00,18.60,18.60,18.60
20260309,Upsi 2 MSC,35,651.00,18.60,18.60,18.60
20260309,Upsi 1-2 MSC,589,10955.40,18.60,18.60,18.60
20260309,Upsi 3 MSC,45,814.50,18.10,18.10,18.10
20260309,Upsi 4 MSC,20,238.00,11.90,11.90,11.90
20260309,Upsi 5 MSC,12,61.20,5.10,5.10,5.10
20260309,Upsi MSC,117,1521.00,13.00,13.00,13.00
20260309,Upsi 3-4 MSC,137,1890.60,13.80,13.80,13.80
20260309,Brosma MSC,8,32.00,4.00,4.00,4.00
20260309,Longa 1,185,4604.00,24.89,25.00,24.40
20260309,Longa 2,5,125.00,25.00,25.00,25.00
20260309,Longa 1-2,200,4940.00,24.70,25.00,24.40
20260309,Longa 3,8,100.00,12.50,12.50,12.50
20260309,Longa 4,10,80.00,8.00,8.00,8.00
20260309,Longa 5,5,30.00,6.00,6.00,6.00
20260309,Longa,36,324.00,9.00,9.00,9.00
20260309,Havtaska,32,1280.00,40.00,40.00,40.00
20260309,Steinbitur,10,72.00,7.20,7.20,7.20
20260309,Kalvi 2,12,966.00,80.50,80.50,80.50
20260309,Kalvi 3,27,1903.50,70.50,70.50,70.50
20260309,Kalvi 4,7,280.00,40.00,40.00,40.00
20260309,Reydsproka,10,95.00,9.50,9.50,9.50
20260309,Lyrur,43,1204.00,28.00,28.00,28.00
20260309,Skoturavar,30,384.00,12.80,12.80,12.80
20260309,Skrubba,5,27.50,5.50,5.50,5.50
20260309,Toskarogn,740,20556.50,27.78,29.00,25.30
20260306,Hysa 1 MSC,160,6400.00,40.00,40.00,40.00
20260306,Hysa 2 MSC,2940,108846.00,37.02,37.10,36.90
20260306,Hysa 3 MSC,2600,85931.00,33.05,33.10,32.80
20260306,Hysa 4 MSC,560,3776.00,6.74,7.00,5.80
20260306,Hysa MSC,8489,133490.40,15.73,17.60,9.90
20260306,Toskur 1,658,32277.00,49.05,49.10,48.00
20260306,Toskur 2,3114,119395.00,38.34,51.90,22.00
20260306,Toskur 3,4020,171212.61,42.59,48.00,18.00
20260306,Toskur 4,2595,104282.10,40.19,43.50,12.00
20260306,Toskur 5,433,13549.80,31.29,32.00,24.30
20260306,Hvitingur,10280,121298.00,11.80,13.50,11.00
20260306,Upsi 1-2 MSC,100,2000.00,20.00,20.00,20.00
20260306,Upsi MSC,5,35.00,7.00,7.00,7.00
20260306,Brosma MSC,295,3246.50,11.01,11.10,11.00
20260306,Longa 1,5530,164848.00,29.81,30.90,24.00
20260306,Longa 2,1666,46450.00,27.88,28.90,22.00
20260306,Longa 3,858,20019.00,23.33,24.90,14.00
20260306,Longa 4,271,4837.00,17.85,18.90,8.00
20260306,Longa 5,5,30.00,6.00,6.00,6.00
20260306,Havtaska,3780,123182.00,32.59,33.20,31.90
20260306,Kalvi 3,10,770.00,77.00,77.00,77.00
20260306,Kalvi 4,57,3676.50,64.50,64.50,64.50
20260306,Reydsproka,280,6160.00,22.00,22.00,22.00
20260306,Skota,100,800.00,8.00,8.00,8.00
20260306,Skrubba,20,110.00,5.50,5.50,5.50
20260306,Toskarogn,827,23844.25,28.83,30.25,27.25
20260306,Longurogn,505,7575.00,15.00,15.00,15.00
20260306,Blandad rogn,1120,26050.00,23.26,24.25,15.00
20260306,Hysurogn MSC,85,1020.00,12.00,12.00,12.00
20260305,Hysa 1 MSC,2010,73037.00,36.34,39.10,32.60
20260305,Hysa 2 MSC,16030,572670.00,35.72,39.20,31.60
20260305,Hysa 3 MSC,8280,268280.00,32.40,34.00,28.60
20260305,Hysa 4 MSC,1080,7449.00,6.90,10.00,3.60
20260305,Toskur 1,1375,68320.00,49.69,52.00,46.20
20260305,Toskur 2,5300,263440.00,49.71,51.00,48.20
20260305,Toskur 3,6120,282261.00,46.12,49.50,22.00
20260305,Toskur 4,2768,108308.10,39.13,42.00,31.00
20260305,Toskur 5,647,19157.90,29.61,32.30,25.10
20260305,Hvitingur,10,67.00,6.70,6.70,6.70
20260305,Upsi MSC,50,500.00,10.00,10.00,10.00
20260305,Brosma 1 MSC,20,220.00,11.00,11.00,11.00
20260305,Brosma 2 MSC,30,330.00,11.00,11.00,11.00
20260305,Brosma 3 MSC,180,1944.00,10.80,10.80,10.80
20260305,Brosma 4 MSC,70,623.00,8.90,8.90,8.90
20260305,Brosma MSC,20,138.00,6.90,6.90,6.90
20260305,Longa 1,840,23796.00,28.33,29.80,21.40
20260305,Longa 2,390,11256.00,28.86,29.80,21.40
20260305,Longa 1-2,50,1070.00,21.40,21.40,21.40
20260305,Longa 3,104,2340.60,22.51,25.80,10.00
20260305,Longa 4,54,677.60,12.55,19.80,7.00
20260305,Longa 5,42,269.80,6.42,12.80,4.00
20260305,Longa,10,60.00,6.00,6.00,6.00
20260305,Havtaska,5,150.00,30.00,30.00,30.00
20260305,Kalvi 3,10,590.00,59.00,59.00,59.00
20260305,Kalvi 4,40,1200.00,30.00,30.00,30.00
20260305,Reydsproka,65,748.00,11.51,11.80,8.00
20260305,Tunga,15,120.00,8.00,8.00,8.00
20260305,Lyrur,10,150.00,15.00,15.00,15.00
20260305,Skoturavar,10,100.00,10.00,10.00,10.00
20260305,Skrubba,10,55.00,5.50,5.50,5.50
20260305,Hysurogn,35,420.00,12.00,12.00,12.00
20260305,Toskarogn,85,1700.00,20.00,20.00,20.00
20260305,Longurogn,3,30.00,10.00,10.00,10.00
20260305,Blandad rogn,700,17850.00,25.50,25.50,25.50
20260302,Hysa 1 MSC,856,24272.45,28.37,32.10,22.90
20260302,Hysa 2 MSC,12095,334334.41,27.64,31.10,21.90
20260302,Hysa 3 MSC,10205,256419.59,25.13,28.10,20.00
20260302,Hysa 4 MSC,705,2224.55,3.16,7.00,-4.00
20260302,Hysa MSC,7937,129917.90,16.37,21.00,9.10
20260302,Toskur 1,1395,69965.20,50.15,54.20,48.40
20260302,Toskur 2,3620,173306.19,47.87,50.20,44.40
20260302,Toskur 3,9370,390396.30,41.66,44.20,38.40
20260302,Toskur 4,11499,473187.27,41.15,41.60,32.40
20260302,Toskur 5,2521,75048.12,29.77,30.10,4.40
20260302,Toskur,20,602.00,30.10,30.10,30.10
20260302,Hvitingur,8967,88558.00,9.88,10.60,7.90
20260302,Upsi 1 MSC,12,132.00,11.00,11.00,11.00
20260302,Upsi MSC,6,42.00,7.00,7.00,7.00
20260302,Upsi,10,50.00,5.00,5.00,5.00
20260302,Brosma 3 MSC,10,101.00,10.10,10.10,10.10
20260302,Brosma MSC,855,10615.50,12.42,14.10,12.30
20260302,Brosma,120,1200.00,10.00,10.00,10.00
20260302,Longa 1,150,3690.00,24.60,24.90,23.40
20260302,Longa 2,60,1464.00,24.40,24.90,23.40
20260302,Longa 3,63,1055.00,16.75,18.90,13.00
20260302,Longa 4,21,147.00,7.00,7.00,7.00
20260302,Longa 5,12,60.00,5.00,5.00,5.00
20260302,Longa,3200,80000.00,25.00,28.80,10.00
20260302,Svartkalvi 1,963,46436.20,48.22,50.60,47.40
20260302,Svartkalvi 2,2889,139308.59,48.22,50.60,47.40
20260302,Svartkalvi 3,9630,464362.00,48.22,50.60,47.40
20260302,Svartkalvi 4,5778,278617.19,48.22,50.60,47.40
20260302,Svartkalvi (sek),3360,68880.00,20.50,20.50,20.50
20260302,Blalonga,960,24096.00,25.10,25.10,25.10
20260302,Kongafiskur,1810,27483.00,15.18,19.30,9.90
20260302,Havtaska,5680,184601.00,32.50,37.60,27.40
20260302,Steinbitur,50,505.00,10.10,10.10,10.10
20260302,Kalvi 4,159,4869.00,30.62,41.00,30.00
20260302,Reydsproka,160,3160.00,19.75,22.50,18.50
20260302,Lyrur,2,30.00,15.00,15.00,15.00
20260302,Skota,100,300.00,3.00,3.00,3.00
20260302,Toskarogn,398,11064.00,27.80,29.25,16.75
20260302,Blandad rogn,752,15540.00,20.66,26.25,20.00
20260302,Hysurogn MSC,40,660.00,16.50,16.50,16.50
20260226,Hysa 1 MSC,1638,56102.30,34.26,35.60,23.00
20260226,Hysa 2 MSC,16613,533612.63,32.12,34.10,22.00
20260226,Hysa 3 MSC,9981,291476.69,29.20,30.70,21.00
20260226,Hysa 4 MSC,1039,5959.80,5.74,11.00,4.50
20260226,Hysa MSC,5,50.00,10.00,10.00,10.00
20260226,Toskur 1,2316,115517.35,49.89,51.00,43.70
20260226,Toskur 2,9075,442013.56,48.71,51.20,42.70
20260226,Toskur 3,16956,724113.88,42.70,45.60,38.70
20260226,Toskur 4,12124,453596.79,37.41,39.70,33.70
20260226,Toskur 5,1877,53686.57,28.61,29.60,21.70
20260226,Hvitingur,107,1819.00,17.00,17.00,17.00
20260226,Upsi MSC,925,13621.00,14.73,16.20,14.60
20260226,Brosma MSC,215,1892.00,8.80,8.80,8.80
20260226,Longa 1,1411,41238.60,29.23,29.80,27.00
20260226,Longa 2,718,20956.80,29.19,29.80,27.00
20260226,Longa 3,171,4206.12,24.57,25.80,18.10
20260226,Longa 4,53,940.12,17.67,19.80,10.10
20260226,Longa 5,32,308.36,9.76,12.80,4.00
20260226,Longa,1295,36055.50,27.84,28.10,11.40
20260226,Havtaska,253,9386.30,37.10,37.10,37.10
20260226,Steinbitur,55,742.50,13.50,13.50,13.50
20260226,Kalvi 3,10,735.00,73.50,73.50,73.50
20260226,Kalvi 4,102,5286.00,51.82,53.00,50.00
20260226,Kalvi,30,1605.00,53.50,53.50,53.50
20260226,Reydsproka 1,494,14134.50,28.64,29.70,27.00
20260226,Reydsproka 2,823,23557.50,28.64,29.70,27.00
20260226,Reydsproka 3,329,9423.00,28.64,29.70,27.00
20260226,Reydsproka,93,2109.00,22.68,23.80,22.00
20260226,Tunga,188,14476.00,77.00,77.00,77.00
20260226,Lyrur,537,19461.45,36.24,38.25,36.10
20260226,Skrubba,105,577.50,5.50,5.50,5.50
20260226,Toskarogn,275,7545.00,27.44,29.00,23.00
20260226,Blandad rogn,1132,26715.20,23.60,23.60,23.60
20260226,Innvolur,300,300.00,1.00,1.00,1.00
20260226,Hysurogn MSC,40,800.00,20.00,20.00,20.00
20260224,Hysa 1 MSC,150,5385.00,35.90,35.90,35.90
20260224,Hysa 2 MSC,4340,151811.00,34.98,35.00,34.70
20260224,Hysa 3 MSC,2820,86452.00,30.66,31.00,30.20
20260224,Hysa 4 MSC,180,1504.00,8.36,13.80,4.00
20260224,Hysa MSC,1048,15824.80,15.10,15.10,15.10
20260224,Toskur 1,673,34323.00,51.00,51.00,51.00
20260224,Toskur 2,1949,100178.60,51.40,51.40,51.40
20260224,Toskur 3,5822,271530.80,46.64,46.90,46.40
20260224,Toskur 4,4600,191792.00,41.69,42.40,41.30
20260224,Toskur 5,773,23793.40,30.78,30.80,30.70
20260224,Hvitingur,1119,13837.40,12.37,14.60,12.00
20260224,Upsi MSC,3,22.50,7.50,7.50,7.50
20260224,Brosma MSC,25,232.50,9.30,9.30,9.30
20260224,Longa 1,10,180.00,18.00,18.00,18.00
20260224,Longa 2,10,180.00,18.00,18.00,18.00
20260224,Longa 3,10,100.00,10.00,10.00,10.00
20260224,Longa 4,10,60.00,6.00,6.00,6.00
20260224,Longa,7,56.00,8.00,8.00,8.00
20260224,Kongafiskur,50,505.00,10.10,10.10,10.10
20260224,Havtaska,3001,94236.10,31.40,36.10,24.00
20260224,Steinbitur,23,161.00,7.00,7.00,7.00
20260224,Kalvi 4,39,1603.00,41.10,46.00,39.00
20260224,Reydsproka,88,748.00,8.50,8.50,8.50
20260224,Tunga,163,3545.25,21.75,21.75,21.75
20260224,Lyrur,303,6969.00,23.00,23.00,23.00
20260224,Rognkelsi,4,30.00,7.50,7.50,7.50
20260224,Skrubba,30,165.00,5.50,5.50,5.50
20260224,Toskarogn,381,9422.60,24.73,28.90,21.00
20260224,Innvolur,700,700.00,1.00,1.00,1.00
20260224,Hysurogn MSC,120,2400.00,20.00,20.00,20.00
20260223,Hysa 1 MSC,103,2904.00,28.19,31.90,26.00
20260223,Hysa 2 MSC,3401,96760.50,28.45,33.30,25.90
20260223,Hysa 3 MSC,3605,94710.00,26.27,27.10,24.90
20260223,Hysa 4 MSC,379,2402.30,6.34,10.00,2.00
20260223,Hysa MSC,1725,32256.50,18.70,20.30,18.10
20260223,Hysa. fryst MSC,97,3705.40,38.20,38.20,38.20
20260223,Hysa 1.5 kg + fryst MSC,76229,3441255.00,45.14,45.30,45.00
20260223,Hysa 0.8 - 1.5 kg fryst MSC,79812,3525540.50,44.17,44.30,44.00
20260223,Hysa 0.5 - 0.8 kg fryst MSC,15787,680419.69,43.10,43.10,43.10
20260223,Hysa 0 - 0.5 kg fryst MSC,2022,77240.40,38.20,38.20,38.20
20260223,Toskur 1,1329,68290.70,51.39,52.10,49.60
20260223,Toskur 2,6986,345503.40,49.46,49.70,48.60
20260223,Toskur 3,19977,904305.59,45.27,46.60,44.60
20260223,Toskur 4,22195,867140.88,39.07,40.70,38.70
20260223,Toskur 5,3821,117199.30,30.67,31.00,27.00
20260223,Toskur. fryst MSC,337,19209.00,57.00,57.00,57.00
20260223,Toskur 7 kg+ fryst MSC,13042,899898.00,69.00,69.00,69.00
20260223,Toskur 5 kg + fryst MSC,24322,1636335.00,67.28,67.50,67.10
20260223,Toskur 2.5 - 5.0 kg fryst MSC,38125,2569625.00,67.40,67.40,67.40
20260223,Toskur 1.0 - 2.5 kg fryst MSC,15113,952119.00,63.00,63.00,63.00
20260223,Toskur 0.5 - 1.0 kg fryst MSC,1091,62187.00,57.00,57.00,57.00
20260223,Hvitingur,2441,26796.00,10.98,13.00,10.00
20260223,Hvitingur. fryst,275,5692.50,20.70,20.70,20.70
20260223,Upsi 1-2 MSC,403,8528.00,21.16,21.50,21.00
20260223,Upsi MSC,2381,46648.50,19.59,21.10,18.10
20260223,Upsi 3-4 MSC,90,1620.00,18.00,18.00,18.00
20260223,Upsi. fryst MSC,186,3720.00,20.00,20.00,20.00
20260223,Upsi 5 kg + fryst MSC,572,11440.00,20.00,20.00,20.00
20260223,Brosma 2 MSC,10,103.00,10.30,10.30,10.30
20260223,Brosma 3 MSC,15,81.00,5.40,5.40,5.40
20260223,Brosma MSC,740,7400.00,10.00,10.00,10.00
20260223,Brosma. fryst MSC,1857,48467.70,26.10,26.10,26.10
20260223,Brosma 2 kg + fryst MSC,3710,107590.00,29.00,29.00,29.00
20260223,Brosma 1 - 2 kg fryst MSC,10202,293797.41,28.80,28.90,28.70
20260223,Brosma 0 - 1 kg fryst MSC,1451,34824.00,24.00,24.00,24.00
20260223,Longa 1,7,140.70,20.10,20.10,20.10
20260223,Longa 2,20,402.00,20.10,20.10,20.10
20260223,Longa 3,30,483.00,16.10,16.10,16.10
20260223,Longa 4,32,451.20,14.10,14.10,14.10
20260223,Longa 5,21,84.00,4.00,4.00,4.00
20260223,Longa,356,8618.50,24.21,25.10,10.00
20260223,Longa. fryst MSC,44,1584.00,36.00,36.00,36.00
20260223,Longa 4 kg + fryst MSC,24392,914700.00,37.50,37.50,37.50
20260223,Longa 2 - 4 kg fryst MSC,2395,94842.00,39.60,39.60,39.60
20260223,Longa 0 - 2 kg fryst MSC,45,1620.00,36.00,36.00,36.00
20260223,Kongafiskur. fryst MSC,44,352.00,8.00,8.00,8.00
20260223,Kongafiskur 1 kg + fryst MSC,104,1237.60,11.90,11.90,11.90
20260223,Havtaska,3150,110195.00,34.98,36.60,33.40
20260223,Havtaska 1,50,2000.00,40.00,40.00,40.00
20260223,Havtaska 2,225,9000.00,40.00,40.00,40.00
20260223,Havtaska 3,250,10000.00,40.00,40.00,40.00
20260223,Havtaska 4,81,3250.00,40.00,40.00,40.00
20260223,Havtaska 5,19,750.00,40.00,40.00,40.00
20260223,Havtaskuhalar. fryst,148,10330.40,69.80,69.80,69.80
20260223,Steinbitur,265,2651.00,10.00,11.80,8.40
20260223,Liri. fryst,325,4257.50,13.10,13.10,13.10
20260223,Steinbitur. fryst MSC,1055,15719.50,14.90,14.90,14.90
20260223,Kalvi 3,15,750.00,50.00,50.00,50.00
20260223,Kalvi 4,20,820.00,41.00,41.00,41.00
20260223,Reydsproka 1,533,13063.50,24.53,25.10,23.80
20260223,Reydsproka 2,888,21772.50,24.53,25.10,23.80
20260223,Reydsproka 3,355,8709.00,24.53,25.10,23.80
20260223,Tunga,90,7042.50,78.25,78.25,78.25
20260223,Lyrur,28,833.00,29.75,29.75,29.75
20260223,Skoturavar,80,1440.00,18.00,18.00,18.00
20260223,Skrubba,80,808.00,10.10,10.10,10.10
20260223,Toskarogn,402,9675.80,24.07,26.60,14.00
20260223,Blandad rogn,1895,24635.00,13.00,13.00,13.00
20260223,Toskarogn fryst MSC,3106,130141.40,41.90,41.90,41.90
20260223,Longurogn fryst MSC,775,15500.00,20.00,20.00,20.00
20260220,Hysa 1 MSC,690,21425.00,31.05,33.80,30.60
20260220,Hysa 2 MSC,10120,286927.50,28.35,29.80,27.00
20260220,Hysa 3 MSC,5130,144331.50,28.13,28.20,27.90
20260220,Hysa 4 MSC,390,2001.00,5.13,5.20,5.10
20260220,Hysa MSC,301,6600.00,21.93,28.00,10.00
20260220,Hysa 1.5 kg + fryst MSC,3080,143836.00,46.70,46.70,46.70
20260220,Hysa 0.8 - 1.5 kg fryst MSC,10000,453000.00,45.30,45.30,45.30
